"Town","FIPS","Year","Age Range","Measure Type","Variable","Value"
"Simsbury","0900368940",2013,"21 years and over","Rate (per 10,000)","Margins of Error",0.02
"Simsbury","0900368940",2014,"Total","Number","Liquor Law Arrests",5
"Simsbury","0900368940",2014,"Total","Rate (per 10,000)","Liquor Law Arrests",2.11
"Simsbury","0900368940",2014,"Total","Rate (per 10,000)","Margins of Error",0
"Simsbury","0900368940",2014,"10 years and over","Number","Liquor Law Arrests",5
"Simsbury","0900368940",2014,"10 years and over","Rate (per 10,000)","Liquor Law Arrests",2.37
"Simsbury","0900368940",2014,"10 years and over","Rate (per 10,000)","Margins of Error",0.08
"Simsbury","0900368940",2014,"10 to 17 years","Number","Liquor Law Arrests",2
"Simsbury","0900368940",2014,"10 to 17 years","Rate (per 10,000)","Liquor Law Arrests",5.88
"Simsbury","0900368940",2014,"10 to 17 years","Rate (per 10,000)","Margins of Error",0.54
"Simsbury","0900368940",2014,"10 to 20 years","Number","Liquor Law Arrests",5
"Simsbury","0900368940",2014,"10 to 20 years","Rate (per 10,000)","Liquor Law Arrests",12.21
"Simsbury","0900368940",2014,"10 to 20 years","Rate (per 10,000)","Margins of Error",1.02
"Simsbury","0900368940",2014,"18 to 24 years","Number","Liquor Law Arrests",3
"Simsbury","0900368940",2014,"18 to 24 years","Rate (per 10,000)","Liquor Law Arrests",21.44
"Simsbury","0900368940",2014,"18 to 24 years","Rate (per 10,000)","Margins of Error",3.07
"Simsbury","0900368940",2014,"21 years and over","Number","Liquor Law Arrests",0
"Simsbury","0900368940",2014,"21 years and over","Rate (per 10,000)","Liquor Law Arrests",0
"Simsbury","0900368940",2014,"21 years and over","Rate (per 10,000)","Margins of Error",0
"Simsbury","0900368940",2015,"Total","Number","Liquor Law Arrests",0
"Simsbury","0900368940",2015,"Total","Rate (per 10,000)","Liquor Law Arrests",0
"Simsbury","0900368940",2015,"Total","Rate (per 10,000)","Margins of Error",0
"Simsbury","0900368940",2015,"10 years and over","Number","Liquor Law Arrests",0
"Simsbury","0900368940",2015,"10 years and over","Rate (per 10,000)","Liquor Law Arrests",0
"Simsbury","0900368940",2015,"10 years and over","Rate (per 10,000)","Margins of Error",0
"Simsbury","0900368940",2015,"10 to 17 years","Number","Liquor Law Arrests",0
"Simsbury","0900368940",2015,"10 to 17 years","Rate (per 10,000)","Liquor Law Arrests",0
"Simsbury","0900368940",2015,"10 to 17 years","Rate (per 10,000)","Margins of Error",0
"Simsbury","0900368940",2015,"10 to 20 years","Number","Liquor Law Arrests",0
"Simsbury","0900368940",2015,"10 to 20 years","Rate (per 10,000)","Liquor Law Arrests",0
"Simsbury","0900368940",2015,"10 to 20 years","Rate (per 10,000)","Margins of Error",0
"Simsbury","0900368940",2015,"18 to 24 years","Number","Liquor Law Arrests",0
"Simsbury","0900368940",2015,"18 to 24 years","Rate (per 10,000)","Liquor Law Arrests",0
"Simsbury","0900368940",2015,"18 to 24 years","Rate (per 10,000)","Margins of Error",0
"Simsbury","0900368940",2015,"21 years and over","Number","Liquor Law Arrests",0
"Simsbury","0900368940",2015,"21 years and over","Rate (per 10,000)","Liquor Law Arrests",0
"Simsbury","0900368940",2015,"21 years and over","Rate (per 10,000)","Margins of Error",0
"Somers","0901369220",2010,"Total","Number","Liquor Law Arrests",0
"Somers","0901369220",2010,"Total","Rate (per 10,000)","Liquor Law Arrests",0
"Somers","0901369220",2010,"Total","Rate (per 10,000)","Margins of Error",0
"Somers","0901369220",2010,"10 years and over","Number","Liquor Law Arrests",0
"Somers","0901369220",2010,"10 years and over","Rate (per 10,000)","Liquor Law Arrests",0
"Somers","0901369220",2010,"10 years and over","Rate (per 10,000)","Margins of Error",0
"Somers","0901369220",2010,"10 to 17 years","Number","Liquor Law Arrests",0
"Somers","0901369220",2010,"10 to 17 years","Rate (per 10,000)","Liquor Law Arrests",0
"Somers","0901369220",2010,"10 to 17 years","Rate (per 10,000)","Margins of Error",0
"Somers","0901369220",2010,"10 to 20 years","Number","Liquor Law Arrests",0
"Somers","0901369220",2010,"10 to 20 years","Rate (per 10,000)","Liquor Law Arrests",0
"Somers","0901369220",2010,"10 to 20 years","Rate (per 10,000)","Margins of Error",0
"Somers","0901369220",2010,"18 to 24 years","Number","Liquor Law Arrests",0
"Somers","0901369220",2010,"18 to 24 years","Rate (per 10,000)","Liquor Law Arrests",0
"Somers","0901369220",2010,"18 to 24 years","Rate (per 10,000)","Margins of Error",0
"Somers","0901369220",2010,"21 years and over","Number","Liquor Law Arrests",0
"Somers","0901369220",2010,"21 years and over","Rate (per 10,000)","Liquor Law Arrests",0
"Somers","0901369220",2010,"21 years and over","Rate (per 10,000)","Margins of Error",0
"Somers","0901369220",2011,"Total","Number","Liquor Law Arrests",0
"Somers","0901369220",2011,"Total","Rate (per 10,000)","Liquor Law Arrests",0
"Somers","0901369220",2011,"Total","Rate (per 10,000)","Margins of Error",0
"Somers","0901369220",2011,"10 years and over","Number","Liquor Law Arrests",0
"Somers","0901369220",2011,"10 years and over","Rate (per 10,000)","Liquor Law Arrests",0
"Somers","0901369220",2011,"10 years and over","Rate (per 10,000)","Margins of Error",0
"Somers","0901369220",2011,"10 to 17 years","Number","Liquor Law Arrests",0
"Somers","0901369220",2011,"10 to 17 years","Rate (per 10,000)","Liquor Law Arrests",0
"Somers","0901369220",2011,"10 to 17 years","Rate (per 10,000)","Margins of Error",0
"Somers","0901369220",2011,"10 to 20 years","Number","Liquor Law Arrests",0
"Somers","0901369220",2011,"10 to 20 years","Rate (per 10,000)","Liquor Law Arrests",0
"Somers","0901369220",2011,"10 to 20 years","Rate (per 10,000)","Margins of Error",0
"Somers","0901369220",2011,"18 to 24 years","Number","Liquor Law Arrests",0
"Somers","0901369220",2011,"18 to 24 years","Rate (per 10,000)","Liquor Law Arrests",0
"Somers","0901369220",2011,"18 to 24 years","Rate (per 10,000)","Margins of Error",0
"Somers","0901369220",2011,"21 years and over","Number","Liquor Law Arrests",0
"Somers","0901369220",2011,"21 years and over","Rate (per 10,000)","Liquor Law Arrests",0
"Somers","0901369220",2011,"21 years and over","Rate (per 10,000)","Margins of Error",0
"Somers","0901369220",2012,"Total","Number","Liquor Law Arrests",6
"Somers","0901369220",2012,"Total","Rate (per 10,000)","Liquor Law Arrests",5.24
"Somers","0901369220",2012,"Total","Rate (per 10,000)","Margins of Error",0.01
"Somers","0901369220",2012,"10 years and over","Number","Liquor Law Arrests",6
"Somers","0901369220",2012,"10 years and over","Rate (per 10,000)","Liquor Law Arrests",5.71
"Somers","0901369220",2012,"10 years and over","Rate (per 10,000)","Margins of Error",0.28
"Somers","0901369220",2012,"10 to 17 years","Number","Liquor Law Arrests",0
"Somers","0901369220",2012,"10 to 17 years","Rate (per 10,000)","Liquor Law Arrests",0
"Somers","0901369220",2012,"10 to 17 years","Rate (per 10,000)","Margins of Error",0
"Somers","0901369220",2012,"10 to 20 years","Number","Liquor Law Arrests",2
"Somers","0901369220",2012,"10 to 20 years","Rate (per 10,000)","Liquor Law Arrests",11.9
"Somers","0901369220",2012,"10 to 20 years","Rate (per 10,000)","Margins of Error",1.72
"Somers","0901369220",2012,"18 to 24 years","Number","Liquor Law Arrests",3
"Somers","0901369220",2012,"18 to 24 years","Rate (per 10,000)","Liquor Law Arrests",27.42
"Somers","0901369220",2012,"18 to 24 years","Rate (per 10,000)","Margins of Error",5
"Somers","0901369220",2012,"21 years and over","Number","Liquor Law Arrests",4
"Somers","0901369220",2012,"21 years and over","Rate (per 10,000)","Liquor Law Arrests",4.53
"Somers","0901369220",2012,"21 years and over","Rate (per 10,000)","Margins of Error",0.24
"Somers","0901369220",2013,"Total","Number","Liquor Law Arrests",1
"Somers","0901369220",2013,"Total","Rate (per 10,000)","Liquor Law Arrests",0.87
"Somers","0901369220",2013,"Total","Rate (per 10,000)","Margins of Error",0
"Somers","0901369220",2013,"10 years and over","Number","Liquor Law Arrests",1
"Somers","0901369220",2013,"10 years and over","Rate (per 10,000)","Liquor Law Arrests",0.96
"Somers","0901369220",2013,"10 years and over","Rate (per 10,000)","Margins of Error",0.05
"Somers","0901369220",2013,"10 to 17 years","Number","Liquor Law Arrests",0
"Somers","0901369220",2013,"10 to 17 years","Rate (per 10,000)","Liquor Law Arrests",0
"Somers","0901369220",2013,"10 to 17 years","Rate (per 10,000)","Margins of Error",0
"Somers","0901369220",2013,"10 to 20 years","Number","Liquor Law Arrests",0
"Somers","0901369220",2013,"10 to 20 years","Rate (per 10,000)","Liquor Law Arrests",0
"Somers","0901369220",2013,"10 to 20 years","Rate (per 10,000)","Margins of Error",0
"Somers","0901369220",2013,"18 to 24 years","Number","Liquor Law Arrests",0
"Somers","0901369220",2013,"18 to 24 years","Rate (per 10,000)","Liquor Law Arrests",0
"Somers","0901369220",2013,"18 to 24 years","Rate (per 10,000)","Margins of Error",0
"Somers","0901369220",2013,"21 years and over","Number","Liquor Law Arrests",1
"Somers","0901369220",2013,"21 years and over","Rate (per 10,000)","Liquor Law Arrests",1.15
"Somers","0901369220",2013,"21 years and over","Rate (per 10,000)","Margins of Error",0.06
"Somers","0901369220",2014,"Total","Number","Liquor Law Arrests",0
"Somers","0901369220",2014,"Total","Rate (per 10,000)","Liquor Law Arrests",0
"Somers","0901369220",2014,"Total","Rate (per 10,000)","Margins of Error",0
"Somers","0901369220",2014,"10 years and over","Number","Liquor Law Arrests",0
"Somers","0901369220",2014,"10 years and over","Rate (per 10,000)","Liquor Law Arrests",0
"Somers","0901369220",2014,"10 years and over","Rate (per 10,000)","Margins of Error",0
"Somers","0901369220",2014,"10 to 17 years","Number","Liquor Law Arrests",0
"Somers","0901369220",2014,"10 to 17 years","Rate (per 10,000)","Liquor Law Arrests",0
"Somers","0901369220",2014,"10 to 17 years","Rate (per 10,000)","Margins of Error",0
"Somers","0901369220",2014,"10 to 20 years","Number","Liquor Law Arrests",0
"Somers","0901369220",2014,"10 to 20 years","Rate (per 10,000)","Liquor Law Arrests",0
"Somers","0901369220",2014,"10 to 20 years","Rate (per 10,000)","Margins of Error",0
"Somers","0901369220",2014,"18 to 24 years","Number","Liquor Law Arrests",0
"Somers","0901369220",2014,"18 to 24 years","Rate (per 10,000)","Liquor Law Arrests",0
"Somers","0901369220",2014,"18 to 24 years","Rate (per 10,000)","Margins of Error",0
"Somers","0901369220",2014,"21 years and over","Number","Liquor Law Arrests",0
"Somers","0901369220",2014,"21 years and over","Rate (per 10,000)","Liquor Law Arrests",0
"Somers","0901369220",2014,"21 years and over","Rate (per 10,000)","Margins of Error",0
"Somers","0901369220",2015,"Total","Number","Liquor Law Arrests",0
"Somers","0901369220",2015,"Total","Rate (per 10,000)","Liquor Law Arrests",0
"Somers","0901369220",2015,"Total","Rate (per 10,000)","Margins of Error",0
"Somers","0901369220",2015,"10 years and over","Number","Liquor Law Arrests",0
"Somers","0901369220",2015,"10 years and over","Rate (per 10,000)","Liquor Law Arrests",0
"Somers","0901369220",2015,"10 years and over","Rate (per 10,000)","Margins of Error",0
"Somers","0901369220",2015,"10 to 17 years","Number","Liquor Law Arrests",0
"Somers","0901369220",2015,"10 to 17 years","Rate (per 10,000)","Liquor Law Arrests",0
"Somers","0901369220",2015,"10 to 17 years","Rate (per 10,000)","Margins of Error",0
"Somers","0901369220",2015,"10 to 20 years","Number","Liquor Law Arrests",0
"Somers","0901369220",2015,"10 to 20 years","Rate (per 10,000)","Liquor Law Arrests",0
"Somers","0901369220",2015,"10 to 20 years","Rate (per 10,000)","Margins of Error",0
"Somers","0901369220",2015,"18 to 24 years","Number","Liquor Law Arrests",0
"Somers","0901369220",2015,"18 to 24 years","Rate (per 10,000)","Liquor Law Arrests",0
"Somers","0901369220",2015,"18 to 24 years","Rate (per 10,000)","Margins of Error",0
"Somers","0901369220",2015,"21 years and over","Number","Liquor Law Arrests",0
"Somers","0901369220",2015,"21 years and over","Rate (per 10,000)","Liquor Law Arrests",0
"Somers","0901369220",2015,"21 years and over","Rate (per 10,000)","Margins of Error",0
"Southbury","0900969640",2010,"Total","Number","Liquor Law Arrests",0
"Southbury","0900969640",2010,"Total","Rate (per 10,000)","Liquor Law Arrests",0
"Southbury","0900969640",2010,"Total","Rate (per 10,000)","Margins of Error",0
"Southbury","0900969640",2010,"10 years and over","Number","Liquor Law Arrests",0
"Southbury","0900969640",2010,"10 years and over","Rate (per 10,000)","Liquor Law Arrests",0
"Southbury","0900969640",2010,"10 years and over","Rate (per 10,000)","Margins of Error",0
"Southbury","0900969640",2010,"10 to 17 years","Number","Liquor Law Arrests",0
"Southbury","0900969640",2010,"10 to 17 years","Rate (per 10,000)","Liquor Law Arrests",0
"Southbury","0900969640",2010,"10 to 17 years","Rate (per 10,000)","Margins of Error",0
"Southbury","0900969640",2010,"10 to 20 years","Number","Liquor Law Arrests",0
"Southbury","0900969640",2010,"10 to 20 years","Rate (per 10,000)","Liquor Law Arrests",0
"Southbury","0900969640",2010,"10 to 20 years","Rate (per 10,000)","Margins of Error",0
"Southbury","0900969640",2010,"18 to 24 years","Number","Liquor Law Arrests",0
"Southbury","0900969640",2010,"18 to 24 years","Rate (per 10,000)","Liquor Law Arrests",0
"Southbury","0900969640",2010,"18 to 24 years","Rate (per 10,000)","Margins of Error",0
"Southbury","0900969640",2010,"21 years and over","Number","Liquor Law Arrests",0
"Southbury","0900969640",2010,"21 years and over","Rate (per 10,000)","Liquor Law Arrests",0
"Southbury","0900969640",2010,"21 years and over","Rate (per 10,000)","Margins of Error",0
"Southbury","0900969640",2011,"Total","Number","Liquor Law Arrests",1
"Southbury","0900969640",2011,"Total","Rate (per 10,000)","Liquor Law Arrests",0.51
"Southbury","0900969640",2011,"Total","Rate (per 10,000)","Margins of Error",0
"Southbury","0900969640",2011,"10 years and over","Number","Liquor Law Arrests",1
"Southbury","0900969640",2011,"10 years and over","Rate (per 10,000)","Liquor Law Arrests",0.55
"Southbury","0900969640",2011,"10 years and over","Rate (per 10,000)","Margins of Error",0.03
"Southbury","0900969640",2011,"10 to 17 years","Number","Liquor Law Arrests",0
"Southbury","0900969640",2011,"10 to 17 years","Rate (per 10,000)","Liquor Law Arrests",0
"Southbury","0900969640",2011,"10 to 17 years","Rate (per 10,000)","Margins of Error",0
"Southbury","0900969640",2011,"10 to 20 years","Number","Liquor Law Arrests",1
"Southbury","0900969640",2011,"10 to 20 years","Rate (per 10,000)","Liquor Law Arrests",3.64
"Southbury","0900969640",2011,"10 to 20 years","Rate (per 10,000)","Margins of Error",0.43
"Southbury","0900969640",2011,"18 to 24 years","Number","Liquor Law Arrests",1
"Southbury","0900969640",2011,"18 to 24 years","Rate (per 10,000)","Liquor Law Arrests",8.58
"Southbury","0900969640",2011,"18 to 24 years","Rate (per 10,000)","Margins of Error",1.7
"Southbury","0900969640",2011,"21 years and over","Number","Liquor Law Arrests",0
"Southbury","0900969640",2011,"21 years and over","Rate (per 10,000)","Liquor Law Arrests",0
"Southbury","0900969640",2011,"21 years and over","Rate (per 10,000)","Margins of Error",0
"Southbury","0900969640",2012,"Total","Number","Liquor Law Arrests",2
"Southbury","0900969640",2012,"Total","Rate (per 10,000)","Liquor Law Arrests",1.01
"Southbury","0900969640",2012,"Total","Rate (per 10,000)","Margins of Error",0
"Southbury","0900969640",2012,"10 years and over","Number","Liquor Law Arrests",2
"Southbury","0900969640",2012,"10 years and over","Rate (per 10,000)","Liquor Law Arrests",1.11
"Southbury","0900969640",2012,"10 years and over","Rate (per 10,000)","Margins of Error",0.06
"Southbury","0900969640",2012,"10 to 17 years","Number","Liquor Law Arrests",2
"Southbury","0900969640",2012,"10 to 17 years","Rate (per 10,000)","Liquor Law Arrests",8.27
"Southbury","0900969640",2012,"10 to 17 years","Rate (per 10,000)","Margins of Error",1.01
"Southbury","0900969640",2012,"10 to 20 years","Number","Liquor Law Arrests",2
"Southbury","0900969640",2012,"10 to 20 years","Rate (per 10,000)","Liquor Law Arrests",6.36
"Southbury","0900969640",2012,"10 to 20 years","Rate (per 10,000)","Margins of Error",0.98
"Southbury","0900969640",2012,"18 to 24 years","Number","Liquor Law Arrests",0
"Southbury","0900969640",2012,"18 to 24 years","Rate (per 10,000)","Liquor Law Arrests",0
"Southbury","0900969640",2012,"18 to 24 years","Rate (per 10,000)","Margins of Error",0
"Southbury","0900969640",2012,"21 years and over","Number","Liquor Law Arrests",0
"Southbury","0900969640",2012,"21 years and over","Rate (per 10,000)","Liquor Law Arrests",0
"Southbury","0900969640",2012,"21 years and over","Rate (per 10,000)","Margins of Error",0
"Southbury","0900969640",2013,"Total","Number","Liquor Law Arrests",0
"Southbury","0900969640",2013,"Total","Rate (per 10,000)","Liquor Law Arrests",0
"Southbury","0900969640",2013,"Total","Rate (per 10,000)","Margins of Error",0
"Southbury","0900969640",2013,"10 years and over","Number","Liquor Law Arrests",0
"Southbury","0900969640",2013,"10 years and over","Rate (per 10,000)","Liquor Law Arrests",0
"Southbury","0900969640",2013,"10 years and over","Rate (per 10,000)","Margins of Error",0
"Southbury","0900969640",2013,"10 to 17 years","Number","Liquor Law Arrests",0
